date_added,FHRSID,BusinessName,BusinessType,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,LocalAuthorityName,RatingValue,RatingDate,SchemeType,NewRatingPending,Latitude,Longitude,AddressSingleLine
2026-08-02,1974408,Samis Kebab House,Takeaway/sandwich shop,87 High Street,,Merthyr Tydfil,,CF47 8UG,Merthyr Tydfil,AwaitingInspection,,FHRS,False,51.748075,-3.377744,"87 High Street, Merthyr Tydfil, CF47 8UG"
2026-08-02,1958547,Hot Wok,Takeaway/sandwich shop,8 Fox Street,,Treharris,,CF46 5HE,Merthyr Tudful,4,2026-06-26,FHRS,False,51.6655092,-3.3037648,"8 Fox Street, Treharris, CF46 5HE"
2026-08-02,1974408,Samis Kebab House,Takeaway/sandwich shop,87 High Street,,Merthyr Tydfil,,CF47 8UG,Merthyr Tudful,AwaitingInspection,,FHRS,False,51.748075,-3.377744,"87 High Street, Merthyr Tydfil, CF47 8UG"
2026-08-04,1974438,Biryani guys,Takeaway/sandwich shop,,136b,Southwark Street,London,SE1 0SW,Southwark,AwaitingInspection,,FHRS,False,51.5064019,-0.1020035,"136b, Southwark Street, London, SE1 0SW"
2026-08-04,1974432,Chatica,Takeaway/sandwich shop,,38-39,Maltby Street,London,SE1 3PB,Southwark,AwaitingInspection,,FHRS,False,51.498309,-0.0766211,"38-39, Maltby Street, London, SE1 3PB"
2026-08-04,1974422,Cluck buddies,Takeaway/sandwich shop,,65,Mundania Road,London,SE22 0NW,Southwark,AwaitingInspection,,FHRS,False,51.4537858,-0.0559685,"65, Mundania Road, London, SE22 0NW"
2026-08-04,1974444,Global generation,Takeaway/sandwich shop,Tedi London Building,11,Quebec Way,London,SE16 7LG,Southwark,AwaitingInspection,,FHRS,False,51.4968072,-0.0417018,"Tedi London Building, 11, Quebec Way, London, SE16 7LG"
2026-08-04,1974461,Good date,Takeaway/sandwich shop,Unit 33 Astbury Business Park,,Station Passage,London,SE15 2JR,Southwark,AwaitingInspection,,FHRS,False,51.4753235,-0.0563076,"Unit 33 Astbury Business Park, Station Passage, London, SE15 2JR"
2026-08-04,1974454,Goodies,Takeaway/sandwich shop,Ground Floor,51,Southwark Street,London,SE1 1RU,Southwark,AwaitingInspection,,FHRS,False,51.5046311,-0.0942367,"Ground Floor, 51, Southwark Street, London, SE1 1RU"
2026-08-04,1974423,Juice station,Takeaway/sandwich shop,East Street Market,,East Street,,SE17 1EL,Southwark,AwaitingInspection,,FHRS,False,51.4881425,-0.0939898,"East Street Market, East Street, SE17 1EL"
2026-08-04,1974451,Legends learning centre,Takeaway/sandwich shop,,112,Peckham Road,,,Southwark,AwaitingInspection,,FHRS,False,51.4729382,-0.0737873,"112, Peckham Road"
2026-08-04,1974412,Little spoon,Takeaway/sandwich shop,,49-65,Southampton Way,London,SE5 7SW,Southwark,AwaitingInspection,,FHRS,False,51.479951,-0.0874564,"49-65, Southampton Way, London, SE5 7SW"
2026-08-04,1974428,Mai sushi,Takeaway/sandwich shop,,90a,Southwark Street,London,SE1 0SW,Southwark,AwaitingInspection,,FHRS,False,51.5055533,-0.0981032,"90a, Southwark Street, London, SE1 0SW"
2026-08-04,1974440,Misora yamamoto,Takeaway/sandwich shop,,98,Tooley Street,London,SE1 2TH,Southwark,AwaitingInspection,,FHRS,False,51.5042999,-0.0827965,"98, Tooley Street, London, SE1 2TH"
2026-08-04,1974435,No 13 coffee,Takeaway/sandwich shop,,17,Frogley Road,London,SE22 9DF,Southwark,AwaitingInspection,,FHRS,False,51.4594525,-0.0734626,"17, Frogley Road, London, SE22 9DF"
2026-08-04,1974445,Salsa rose ltd,Takeaway/sandwich shop,Allard House,18,Verney Road,London,SE16 3DH,Southwark,AwaitingInspection,,FHRS,False,51.4849325,-0.0600309,"Allard House, 18, Verney Road, London, SE16 3DH"
2026-08-04,1974434,Selbys,Takeaway/sandwich shop,,89a,Glengarry Road,London,SE22 8QA,Southwark,AwaitingInspection,,FHRS,False,51.4564295,-0.0804991,"89a, Glengarry Road, London, SE22 8QA"
2026-08-04,1941590,Biryani Factory,Takeaway/sandwich shop,13 St Bride Street,London,,,EC4A 4AS,City of London Corporation,AwaitingInspection,,FHRS,True,51.514552,-0.105018,"13 St Bride Street, London, EC4A 4AS"
2026-08-04,1974773,Burger King,Takeaway/sandwich shop,Unit B Banbury Edge Southam Road,,Banbury,Oxfordshire,OX16 2RR,Cherwell,AwaitingInspection,,FHRS,False,,,"Unit B Banbury Edge Southam Road, Banbury, Oxfordshire, OX16 2RR"
2026-08-04,1974766,PaPizza & Shakes,Takeaway/sandwich shop,Unit 23 Bicester Business Centre Telford Road,,Bicester,Oxfordshire,OX26 4LN,Cherwell,AwaitingInspection,,FHRS,False,51.9043138,-1.1303616,"Unit 23 Bicester Business Centre Telford Road, Bicester, Oxfordshire, OX26 4LN"
2026-08-04,1974764,Peri Legend,Takeaway/sandwich shop,Ground Floor 43 South Bar Street,,Banbury,Oxfordshire,OX16 9AB,Cherwell,AwaitingInspection,,FHRS,False,52.0587439,-1.3408742,"Ground Floor 43 South Bar Street, Banbury, Oxfordshire, OX16 9AB"
2026-08-04,1974768,Yo! To Go!,Takeaway/sandwich shop,Tesco Lakeview Drive,,Bicester,Oxfordshire,OX26 1DE,Cherwell,AwaitingInspection,,FHRS,False,51.890848,-1.1590642,"Tesco Lakeview Drive, Bicester, Oxfordshire, OX26 1DE"
2026-08-04,1965098,Firenze,Takeaway/sandwich shop,399 High Street,Cheltenham,Gloucestershire,,GL50 3HU,Cheltenham,AwaitingInspection,,FHRS,True,51.904575,-2.082206,"399 High Street, Cheltenham, Gloucestershire, GL50 3HU"
2026-08-04,1974714,Daily Roasters,Takeaway/sandwich shop,Gadbrook House School Road,Rudheath,Northwich,Cheshire,CW9 7RG,Cheshire West and Chester,AwaitingInspection,,FHRS,False,53.2464314,-2.482729,"Gadbrook House School Road, Rudheath, Northwich, Cheshire, CW9 7RG"
2026-08-04,1974717,Get Smashed Winsford,Takeaway/sandwich shop,108 High Street,,Winsford,Cheshire,CW7 2AP,Cheshire West and Chester,AwaitingInspection,,FHRS,False,53.1926046,-2.5232843,"108 High Street, Winsford, Cheshire, CW7 2AP"
2026-08-04,1974709,Grill Maker,Takeaway/sandwich shop,69 Brook Street,,Chester,Cheshire,CH1 3DZ,Cheshire West and Chester,AwaitingInspection,,FHRS,True,53.1951728,-2.8861469,"69 Brook Street, Chester, Cheshire, CH1 3DZ"
2026-08-04,1974715,Saints Cuisine,Takeaway/sandwich shop,,,,,,Cheshire West and Chester,AwaitingInspection,,FHRS,False,,,
2026-08-04,1974719,Smash Box,Takeaway/sandwich shop,34 Whitby Road,,Ellesmere Port,Cheshire,CH65 8AE,Cheshire West and Chester,AwaitingInspection,,FHRS,False,53.2802717,-2.8991443,"34 Whitby Road, Ellesmere Port, Cheshire, CH65 8AE"
2026-08-04,1974748,Gyroland Hilsea,Takeaway/sandwich shop,440 London Road,Portsmouth,PO2 9LD,,,Portsmouth,AwaitingInspection,,FHRS,False,50.8256847,-1.0723944,"440 London Road, Portsmouth, PO2 9LD"
2026-08-04,1974807,Indulgence by Flamingos LTD,Takeaway/sandwich shop,Green Dragon Yard Castlegate,,,Knaresborough,HG5 8AU,North Yorkshire,AwaitingInspection,,FHRS,False,,,"Green Dragon Yard Castlegate, Knaresborough, HG5 8AU"
2026-08-04,1974791,Norton fried chicken,Takeaway/sandwich shop,COMMERCIAL STREET,,,NORTON,YO17 9HX,North Yorkshire,AwaitingInspection,,FHRS,False,54.13255031,-0.78442172,"COMMERCIAL STREET, NORTON, YO17 9HX"
2026-08-04,1974790,The Olive Blok,Takeaway/sandwich shop,The Olive Blok Main Street,,,Helperby,YO61 2NT,North Yorkshire,AwaitingInspection,,FHRS,False,,,"The Olive Blok Main Street, Helperby, YO61 2NT"
2026-08-04,1974525,O Yes,Takeaway/sandwich shop,560B Dereham Road,Norwich,,,NR5 8TU,Norwich City,AwaitingInspection,,FHRS,False,52.638449,1.244414,"560B Dereham Road, Norwich, NR5 8TU"
2026-08-04,1974632,Bailey's Bakes,Takeaway/sandwich shop,,,,,,Stirling,Awaiting Inspection,2026-07-28,FHIS,False,,,
2026-08-04,1811742,Zaks,Takeaway/sandwich shop,,22 Ainsworth Road,Radcliffe,Manchester,M26 4EA,Bury,4,2025-04-28,FHRS,False,53.564691,-2.333359,"22 Ainsworth Road, Radcliffe, Manchester, M26 4EA"
2026-08-04,1928798,Biryani Boyzz,Takeaway/sandwich shop,63 Wokingham Road,Reading,,,RG6 1LH,Reading,4,2026-03-04,FHRS,False,51.44901,-0.9373965,"63 Wokingham Road, Reading, RG6 1LH"
2026-08-04,1928793,Chill Cup,Takeaway/sandwich shop,Unit 7a 19/23 King Street,Reading,,,RG1 2HG,Reading,3,2026-03-18,FHRS,False,51.45479,-0.96969,"Unit 7a 19/23 King Street, Reading, RG1 2HG"
2026-08-04,1883385,Coconut Sweets,Takeaway/sandwich shop,,,,,,Reading,5,2025-10-10,FHRS,False,,,
2026-08-04,1928817,Crispy flavours,Takeaway/sandwich shop,189 London Road,Reading,,,RG1 3NU,Reading,4,2026-04-20,FHRS,False,51.4531382,-0.9494898,"189 London Road, Reading, RG1 3NU"
2026-08-04,1928795,Donnington Deli,Takeaway/sandwich shop,37 Erleigh Road,Reading,,,RG1 5NB,Reading,4,2026-03-26,FHRS,False,51.4498035,-0.9506312,"37 Erleigh Road, Reading, RG1 5NB"
2026-08-04,1928786,Doughza,Takeaway/sandwich shop,87 Northumberland Avenue,Reading,,,RG2 7PT,Reading,5,2026-03-18,FHRS,False,51.4387297,-0.9621933,"87 Northumberland Avenue, Reading, RG2 7PT"
2026-08-04,1974484,Faaji Foods UK,Takeaway/sandwich shop,,,,,,Reading,AwaitingInspection,,FHRS,False,,,
2026-08-04,1907198,Farmhouse Pizza,Takeaway/sandwich shop,435 Oxford Road,Reading,,,RG30 1HD,Reading,AwaitingInspection,,FHRS,True,51.456956,-0.997273,"435 Oxford Road, Reading, RG30 1HD"
2026-08-04,1855411,GK,Takeaway/sandwich shop,49 Whitley Street,Reading,,,RG2 0EG,Reading,4,2025-11-13,FHRS,False,51.4452386,-0.9651104,"49 Whitley Street, Reading, RG2 0EG"
2026-08-04,1974504,Gloria's Food Hall,Takeaway/sandwich shop,Reading Biscuit Factory 19 Queens Walk,Reading,,,RG1 7QE,Reading,AwaitingInspection,,FHRS,False,,,"Reading Biscuit Factory 19 Queens Walk, Reading, RG1 7QE"
2026-08-04,1900935,Go Sing Chinese Takeaway,Takeaway/sandwich shop,30 Prospect Street Caversham,Reading,,,RG4 8JL,Reading,5,2025-10-16,FHRS,False,51.4684456,-0.9721006,"30 Prospect Street Caversham, Reading, RG4 8JL"
2026-08-04,1847672,Greggs,Takeaway/sandwich shop,162 Bath Road,Reading,,,RG30 2HA,Reading,5,2025-04-22,FHRS,False,51.4443676,-1.0207296,"162 Bath Road, Reading, RG30 2HA"
2026-08-04,1907196,Hao Chi Oriental,Takeaway/sandwich shop,115 Wokingham Road,Reading,,,RG6 1LH,Reading,5,2026-05-28,FHRS,False,51.4482628,-0.9363058,"115 Wokingham Road, Reading, RG6 1LH"
2026-08-04,1928776,Homie's,Takeaway/sandwich shop,2 Cholsey House Moulsford Mews,Reading,,,RG30 1AP,Reading,5,2026-03-31,FHRS,False,51.4578667,-0.9986204,"2 Cholsey House Moulsford Mews, Reading, RG30 1AP"
2026-08-04,1847694,Istanbul Mangal,Takeaway/sandwich shop,15 The Triangle Tilehurst,Reading,,,RG30 4RN,Reading,3,2026-04-14,FHRS,False,51.45783,-1.040492,"15 The Triangle Tilehurst, Reading, RG30 4RN"
2026-08-04,1806710,Jadacooksss,Takeaway/sandwich shop,211 Caversham Road,Reading,,,RG1 8BB,Reading,4,2025-03-21,FHRS,False,51.4641663,-0.9773357,"211 Caversham Road, Reading, RG1 8BB"
2026-08-04,1928810,Jollof Isle,Takeaway/sandwich shop,24 Goldsmid Road,Reading,,,RG1 7YB,Reading,AwaitingInspection,,FHRS,False,51.4549222,-0.9845512,"24 Goldsmid Road, Reading, RG1 7YB"
2026-08-04,1974479,Love Li’s Bakehouse,Takeaway/sandwich shop,,,,,,Reading,AwaitingInspection,,FHRS,False,,,
2026-08-04,1928792,Mac's Deli - Reading,Takeaway/sandwich shop,Blue Collar Corner 15 Hosier Street,Reading,,,RG17QL,Reading,3,2026-03-26,FHRS,False,,,"Blue Collar Corner 15 Hosier Street, Reading, RG17QL"
2026-08-04,1847675,Mallu Nest,Takeaway/sandwich shop,124 London Road,Reading,,,RG1 5AY,Reading,1,2025-06-13,FHRS,False,51.4527179,-0.9487367,"124 London Road, Reading, RG1 5AY"
2026-08-04,1974512,Masala Magik,Takeaway/sandwich shop,375 Oxford Road,Reading,,,RG30 1HA,Reading,AwaitingInspection,,FHRS,False,51.4563779,-0.9948676,"375 Oxford Road, Reading, RG30 1HA"
2026-08-04,1974465,Milanoz King Pizza,Takeaway/sandwich shop,136 Wokingham Road,Reading,,,RG6 1JL,Reading,3,2026-06-08,FHRS,False,51.4492704,-0.9383545,"136 Wokingham Road, Reading, RG6 1JL"
2026-08-04,1877989,Mrs Peri Peri Kitchen,Takeaway/sandwich shop,549 Oxford Road,Reading,,,RG30 1HJ,Reading,5,2025-10-01,FHRS,False,51.4579464,-1.0016413,"549 Oxford Road, Reading, RG30 1HJ"
2026-08-04,1928770,Mywok Chowout,Takeaway/sandwich shop,89 Friar Street,Reading,,,RG1 1EL,Reading,4,2026-03-04,FHRS,False,51.4563986,-0.9764872,"89 Friar Street, Reading, RG1 1EL"
2026-08-04,1974485,Naaz Foods,Takeaway/sandwich shop,113 Kingsbridge Road,Reading,,,RG2 7RG,Reading,AwaitingInspection,,FHRS,False,51.4301867,-0.9641561,"113 Kingsbridge Road, Reading, RG2 7RG"
2026-08-04,1928768,Namak Mirch,Takeaway/sandwich shop,251 London Road,Reading,,,RG1 3NY,Reading,3,2026-03-11,FHRS,False,51.4537519,-0.946727,"251 London Road, Reading, RG1 3NY"
2026-08-04,1877992,Nosh @,Takeaway/sandwich shop,48a Buckland Road,Reading,,,RG2 7SW,Reading,2,2025-05-19,FHRS,False,51.433484,-0.967908,"48a Buckland Road, Reading, RG2 7SW"
2026-08-04,1806705,Oishi,Takeaway/sandwich shop,314 Oxford Roas,Reading,,,RG30 1AD,Reading,4,2026-03-25,FHRS,False,51.4567294,-0.9949606,"314 Oxford Roas, Reading, RG30 1AD"
2026-08-04,1974492,OYE Paitu’s Kitchen,Takeaway/sandwich shop,308 Oxford Road,Reading,,,RG30 1AD,Reading,AwaitingInspection,,FHRS,False,51.4566827,-0.9947601,"308 Oxford Road, Reading, RG30 1AD"
2026-08-04,1855401,Palace Village Pizza & Peri Peri,Takeaway/sandwich shop,254 Kentwood Hill Tilehurst,Reading,,,RG31 6DP,Reading,3,2026-06-19,FHRS,False,51.4688816,-1.0296209,"254 Kentwood Hill Tilehurst, Reading, RG31 6DP"
2026-08-04,1921365,Pizza 2 Night,Takeaway/sandwich shop,155-157 Southampton Street,Reading,,,RG1 2QZ,Reading,AwaitingInspection,,FHRS,False,51.4479307,-0.9675532,"155-157 Southampton Street, Reading, RG1 2QZ"
2026-08-04,1939950,Pizza House,Takeaway/sandwich shop,80 Oxford Road,Reading,,,RG1 7LJ,Reading,1,2026-04-17,FHRS,False,51.4552017,-0.9794643,"80 Oxford Road, Reading, RG1 7LJ"
2026-08-04,1974496,Platter (by Benugo at John Lewis),Takeaway/sandwich shop,108-113 Broad Street,Reading,,,RG1 2BB,Reading,AwaitingInspection,,FHRS,False,51.4553168,-0.9720641,"108-113 Broad Street, Reading, RG1 2BB"
2026-08-04,1800613,Roosters Fried n Grill,Takeaway/sandwich shop,217 London Road,Reading,,,RG1 3NY,Reading,2,2025-10-28,FHRS,False,51.4532977,-0.9482197,"217 London Road, Reading, RG1 3NY"
2026-08-04,1928816,Roti Joupa Reading,Takeaway/sandwich shop,16 North Street,Reading,,,RG1 7DA,Reading,AwaitingInspection,,FHRS,False,51.4576844,-0.9802267,"16 North Street, Reading, RG1 7DA"
2026-08-04,1900937,Royal Dragon,Takeaway/sandwich shop,242 Northumberland Avenue,Reading,,,RG2 7QA,Reading,4,2025-10-16,FHRS,False,51.4325474,-0.96265,"242 Northumberland Avenue, Reading, RG2 7QA"
2026-08-04,1900938,Selekt Chicken,Takeaway/sandwich shop,221 London Road,Reading,,,RG1 3NY,Reading,3,2025-11-19,FHRS,False,51.4533415,-0.9480892,"221 London Road, Reading, RG1 3NY"
2026-08-04,1847680,Skipper's Fish and Chips,Takeaway/sandwich shop,579 Basingstoke Road,Reading,,,RG2 0SJ,Reading,4,2025-04-25,FHRS,False,51.4206977,-0.9689863,"579 Basingstoke Road, Reading, RG2 0SJ"
2026-08-04,1907197,Smokeez Pizza & Grill,Takeaway/sandwich shop,357 Oxford Road,Reading,,,RG30 1AY,Reading,1,2026-04-10,FHRS,False,51.4562188,-0.994137,"357 Oxford Road, Reading, RG30 1AY"
2026-08-04,1921362,Subway,Takeaway/sandwich shop,234a Shinfield Road,Reading,,,RG2 8EX,Reading,4,2026-02-10,FHRS,False,51.4278096,-0.9466479,"234a Shinfield Road, Reading, RG2 8EX"
2026-08-04,1928772,Sunshine Chinese Takeaway,Takeaway/sandwich shop,893 Oxford Road,Reading,,,RG30 6TR,Reading,3,2026-02-24,FHRS,False,51.4669887,-1.0225637,"893 Oxford Road, Reading, RG30 6TR"
2026-08-04,1883381,Teng Hui,Takeaway/sandwich shop,343 Oxford Road,Reading,,,RG30 1AY,Reading,5,2025-10-08,FHRS,False,51.4561434,-0.9937356,"343 Oxford Road, Reading, RG30 1AY"
2026-08-04,1928784,The Acai Club,Takeaway/sandwich shop,85 Kings Road,Reading,,,RG1 3DD,Reading,5,2026-03-24,FHRS,False,51.4550458,-0.9637659,"85 Kings Road, Reading, RG1 3DD"
2026-08-04,1915454,The Shack,Takeaway/sandwich shop,Mapledurham Pavilion Upper Woodcote Road,Reading,,,RG4 7EZ,Reading,5,2026-01-17,FHRS,False,,,"Mapledurham Pavilion Upper Woodcote Road, Reading, RG4 7EZ"
2026-08-04,1910705,The Switch - Grab & Go,Takeaway/sandwich shop,109B School Road Tilehurst,Reading,,,RG31 5BH,Reading,3,2026-03-13,FHRS,False,51.4576426,-1.0417769,"109B School Road Tilehurst, Reading, RG31 5BH"
2026-08-04,1806701,Wan Choi,Takeaway/sandwich shop,611 Oxford Road,Reading,,,RG30 1HL,Reading,4,2025-03-23,FHRS,False,51.4590405,-1.0055327,"611 Oxford Road, Reading, RG30 1HL"
2026-08-04,1955776,Wonder Wok,Takeaway/sandwich shop,115 Wokingham Road,Reading,,,RG6 1LH,Reading,2,2026-03-24,FHRS,False,51.4482628,-0.9363058,"115 Wokingham Road, Reading, RG6 1LH"
2026-08-04,1883384,Yo Sushi,Takeaway/sandwich shop,Portman Road,Reading,,,RG30 1AW,Reading,5,2025-08-21,FHRS,False,51.45978714,-0.99295842,"Portman Road, Reading, RG30 1AW"
